0.000283,0.065179,0.065179
0.000284,0.065716,0.065716
0.000285,0.066257,0.066257
0.000286,0.066799,0.066799
0.000287,0.067345,0.067345
0.000288,0.067894,0.067894
0.000289,0.068446,0.068446
0.00029,0.069001,0.069001
0.000291,0.06956,0.06956
0.000292,0.069823,0.069823
0.000293,0.070318,0.070318
0.000294,0.07081,0.07081
0.000295,0.071303,0.071303
0.000296,0.071799,0.071799
0.000297,0.072296,0.072296
0.000298,0.072796,0.072796
0.000299,0.0733,0.0733
0.0003,0.072817,0.072817
0.000301,0.073241,0.073241
0.000302,0.073639,0.073639
0.000303,0.074027,0.074027
0.000304,0.074413,0.074413
0.000305,0.074798,0.074798
0.000306,0.075186,0.075186
0.000307,0.076025,0.076025
0.000308,0.076687,0.076687
0.000309,0.077328,0.077328
0.00031,0.07796,0.07796
0.000311,0.07859,0.07859
0.000312,0.079217,0.079217
0.000313,0.079846,0.079846
0.000314,0.080475,0.080475
0.000315,0.081106,0.081106
0.000316,0.081739,0.081739
0.000317,0.082374,0.082374
0.000318,0.083011,0.083011
0.000319,0.08365,0.08365
0.00032,0.084293,0.084293
0.000321,0.084938,0.084938
0.000322,0.085586,0.085586
0.000323,0.086238,0.086238
0.000324,0.086892,0.086892
0.000325,0.087551,0.087551
0.000326,0.088211,0.088211
0.000327,0.088876,0.088876
0.000328,0.089189,0.089189
0.000329,0.089866,0.089866
0.00033,0.090535,0.090535
0.000331,0.091204,0.091204
0.000332,0.091872,0.091872
0.000333,0.092541,0.092541
0.000334,0.093214,0.093214
0.000335,0.093889,0.093889
0.000336,0.094567,0.094567
0.000337,0.095249,0.095249
0.000338,0.095933,0.095933
0.000339,0.096621,0.096621
0.00034,0.097313,0.097313
0.000341,0.098008,0.098008
0.000342,0.098338,0.098338
0.000343,0.09892,0.09892
0.000344,0.099498,0.099498
0.000345,0.10008,0.10008
0.000346,0.10066,0.10066
0.000347,0.10124,0.10124
0.000348,0.10182,0.10182
0.000349,0.10241,0.10241
0.00035,0.10147,0.10147
0.000351,0.10194,0.10194
0.000352,0.10238,0.10238
0.000353,0.1028,0.1028
0.000354,0.10322,0.10322
0.000355,0.10364,0.10364
0.000356,0.10406,0.10406
0.000357,0.10531,0.10531
0.000358,0.10615,0.10615
0.000359,0.10696,0.10696
0.00036,0.10775,0.10775
0.000361,0.10854,0.10854
0.000362,0.10932,0.10932
0.000363,0.11011,0.11011
0.000364,0.11089,0.11089
0.000365,0.11168,0.11168
0.000366,0.11247,0.11247
0.000367,0.11326,0.11326
0.000368,0.11405,0.11405
0.000369,0.11484,0.11484
0.00037,0.11564,0.11564
0.000371,0.11644,0.11644
0.000372,0.11725,0.11725
0.000373,0.11805,0.11805
0.000374,0.11886,0.11886
0.000375,0.11968,0.11968
0.000376,0.12049,0.12049
0.000377,0.12131,0.12131
0.000378,0.12169,0.12169
0.000379,0.12252,0.12252
0.00038,0.12333,0.12333
0.000381,0.12415,0.12415
0.000382,0.12497,0.12497
0.000383,0.12579,0.12579
0.000384,0.12661,0.12661
0.000385,0.12743,0.12743
0.000386,0.12826,0.12826
0.000387,0.12909,0.12909
0.000388,0.12992,0.12992
0.000389,0.13076,0.13076
0.00039,0.13161,0.13161
0.000391,0.132,0.132
0.000392,0.13266,0.13266
0.000393,0.13331,0.13331
0.000394,0.13396,0.13396
0.000395,0.13461,0.13461
0.000396,0.13526,0.13526
0.000397,0.13592,0.13592
0.000398,0.13658,0.13658
0.000399,0.13724,0.13724
0.0004,0.13562,0.13562
0.000401,0.13614,0.13614
0.000402,0.13661,0.13661
0.000403,0.13706,0.13706
0.000404,0.13752,0.13752
0.000405,0.13797,0.13797
